date,home_team,away_team,home_score,away_score,tournament
31/10/10,La Coruna,Espanol,3.0,0.0,La Liga
31/10/10,Malaga,Sociedad,1.0,2.0,La Liga
31/10/10,Santander,Osasuna,4.0,1.0,La Liga
31/10/10,Sp Gijon,Villarreal,1.0,1.0,La Liga
01/11/10,Mallorca,Levante,2.0,1.0,La Liga
06/11/10,Espanol,Malaga,1.0,0.0,La Liga
06/11/10,Sociedad,Santander,1.0,0.0,La Liga
07/11/10,Almeria,Sp Gijon,1.0,1.0,La Liga
07/11/10,Getafe,Barcelona,1.0,3.0,La Liga
07/11/10,Levante,La Coruna,1.0,2.0,La Liga
07/11/10,Osasuna,Hercules,3.0,0.0,La Liga
07/11/10,Real Madrid,Ath Madrid,2.0,0.0,La Liga
07/11/10,Villarreal,Ath Bilbao,4.0,1.0,La Liga
07/11/10,Zaragoza,Mallorca,3.0,2.0,La Liga
08/11/10,Sevilla,Valencia,2.0,0.0,La Liga
13/11/10,Ath Bilbao,Almeria,1.0,0.0,La Liga
13/11/10,Ath Madrid,Osasuna,3.0,0.0,La Liga
13/11/10,Barcelona,Villarreal,3.0,1.0,La Liga
14/11/10,Hercules,Sociedad,2.0,1.0,La Liga
14/11/10,Malaga,Levante,1.0,0.0,La Liga
14/11/10,Mallorca,La Coruna,0.0,0.0,La Liga
14/11/10,Santander,Espanol,0.0,0.0,La Liga
14/11/10,Sp Gijon,Real Madrid,0.0,1.0,La Liga
14/11/10,Valencia,Getafe,2.0,0.0,La Liga
14/11/10,Zaragoza,Sevilla,1.0,2.0,La Liga
20/11/10,Almeria,Barcelona,0.0,8.0,La Liga
20/11/10,Real Madrid,Ath Bilbao,5.0,1.0,La Liga
20/11/10,Villarreal,Valencia,1.0,1.0,La Liga
21/11/10,Espanol,Hercules,3.0,0.0,La Liga
21/11/10,La Coruna,Malaga,3.0,0.0,La Liga
21/11/10,Levante,Santander,3.0,1.0,La Liga
21/11/10,Osasuna,Sp Gijon,1.0,0.0,La Liga
21/11/10,Sevilla,Mallorca,1.0,2.0,La Liga
21/11/10,Sociedad,Ath Madrid,2.0,4.0,La Liga
22/11/10,Getafe,Zaragoza,1.0,1.0,La Liga
27/11/10,Ath Madrid,Espanol,2.0,3.0,La Liga
27/11/10,Sevilla,Getafe,1.0,3.0,La Liga
27/11/10,Zaragoza,Villarreal,0.0,3.0,La Liga
28/11/10,Ath Bilbao,Osasuna,1.0,0.0,La Liga
28/11/10,Hercules,Levante,3.0,1.0,La Liga
28/11/10,Mallorca,Malaga,2.0,0.0,La Liga
28/11/10,Santander,La Coruna,1.0,0.0,La Liga
28/11/10,Sp Gijon,Sociedad,1.0,3.0,La Liga
28/11/10,Valencia,Almeria,2.0,1.0,La Liga
29/11/10,Barcelona,Real Madrid,5.0,0.0,La Liga
04/12/10,Levante,Ath Madrid,2.0,0.0,La Liga
04/12/10,Osasuna,Barcelona,0.0,3.0,La Liga
04/12/10,Real Madrid,Valencia,2.0,0.0,La Liga
05/12/10,Almeria,Zaragoza,1.0,1.0,La Liga
05/12/10,Espanol,Sp Gijon,1.0,0.0,La Liga
05/12/10,Getafe,Mallorca,3.0,0.0,La Liga
05/12/10,Malaga,Santander,4.0,1.0,La Liga
05/12/10,Sociedad,Ath Bilbao,2.0,0.0,La Liga
05/12/10,Villarreal,Sevilla,1.0,0.0,La Liga
06/12/10,La Coruna,Hercules,1.0,0.0,La Liga
11/12/10,Ath Madrid,La Coruna,2.0,0.0,La Liga
11/12/10,Getafe,Villarreal,1.0,0.0,La Liga
11/12/10,Sevilla,Almeria,1.0,3.0,La Liga
12/12/10,Ath Bilbao,Espanol,2.0,1.0,La Liga
12/12/10,Barcelona,Sociedad,5.0,0.0,La Liga
12/12/10,Hercules,Malaga,4.0,1.0,La Liga
12/12/10,Mallorca,Santander,0.0,1.0,La Liga
12/12/10,Sp Gijon,Levante,1.0,1.0,La Liga
12/12/10,Zaragoza,Real Madrid,1.0,3.0,La Liga
13/12/10,Valencia,Osasuna,3.0,3.0,La Liga
18/12/10,Espanol,Barcelona,1.0,5.0,La Liga
18/12/10,La Coruna,Sp Gijon,1.0,1.0,La Liga
18/12/10,Levante,Ath Bilbao,1.0,2.0,La Liga
18/12/10,Sociedad,Valencia,1.0,2.0,La Liga
18/12/10,Villarreal,Mallorca,3.0,1.0,La Liga
19/12/10,Almeria,Getafe,2.0,3.0,La Liga
19/12/10,Malaga,Ath Madrid,0.0,3.0,La Liga
19/12/10,Osasuna,Zaragoza,0.0,0.0,La Liga
19/12/10,Real Madrid,Sevilla,1.0,0.0,La Liga
20/12/10,Santander,Hercules,0.0,0.0,La Liga
02/01/11,Ath Bilbao,La Coruna,1.0,2.0,La Liga
02/01/11,Barcelona,Levante,2.0,1.0,La Liga
02/01/11,Sevilla,Osasuna,1.0,0.0,La Liga
02/01/11,Sp Gijon,Malaga,1.0,2.0,La Liga
02/01/11,Valencia,Espanol,2.0,1.0,La Liga
03/01/11,Ath Madrid,Santander,0.0,0.0,La Liga
03/01/11,Getafe,Real Madrid,2.0,3.0,La Liga
03/01/11,Mallorca,Hercules,3.0,0.0,La Liga
03/01/11,Villarreal,Almeria,2.0,0.0,La Liga
03/01/11,Zaragoza,Sociedad,2.0,1.0,La Liga
08/01/11,La Coruna,Barcelona,0.0,4.0,La Liga
08/01/11,Malaga,Ath Bilbao,1.0,1.0,La Liga
08/01/11,Sociedad,Sevilla,2.0,3.0,La Liga
09/01/11,Espanol,Zaragoza,4.0,0.0,La Liga
09/01/11,Levante,Valencia,0.0,1.0,La Liga
09/01/11,Mallorca,Almeria,4.0,1.0,La Liga
09/01/11,Osasuna,Getafe,0.0,0.0,La Liga
09/01/11,Real Madrid,Villarreal,4.0,2.0,La Liga
09/01/11,Santander,Sp Gijon,1.0,1.0,La Liga
10/01/11,Hercules,Ath Madrid,4.0,1.0,La Liga
15/01/11,Ath Bilbao,Santander,2.0,1.0,La Liga
15/01/11,Getafe,Sociedad,0.0,4.0,La Liga
15/01/11,Sevilla,Espanol,1.0,2.0,La Liga
15/01/11,Sp Gijon,Hercules,2.0,0.0,La Liga
15/01/11,Villarreal,Osasuna,4.0,2.0,La Liga
15/01/11,Zaragoza,Levante,1.0,0.0,La Liga
16/01/11,Almeria,Real Madrid,1.0,1.0,La Liga
16/01/11,Barcelona,Malaga,4.0,1.0,La Liga
16/01/11,Valencia,La Coruna,2.0,0.0,La Liga
17/01/11,Ath Madrid,Mallorca,3.0,0.0,La Liga
22/01/11,Barcelona,Santander,3.0,0.0,La Liga
22/01/11,Sevilla,Levante,4.0,1.0,La Liga
22/01/11,Valencia,Malaga,4.0,3.0,La Liga
23/01/11,Almeria,Osasuna,3.0,2.0,La Liga
23/01/11,Getafe,Espanol,1.0,3.0,La Liga
23/01/11,Real Madrid,Mallorca,1.0,0.0,La Liga
23/01/11,Sp Gijon,Ath Madrid,1.0,0.0,La Liga
23/01/11,Villarreal,Sociedad,2.0,1.0,La Liga
23/01/11,Zaragoza,La Coruna,1.0,0.0,La Liga
24/01/11,Ath Bilbao,Hercules,3.0,0.0,La Liga
29/01/11,Hercules,Barcelona,0.0,3.0,La Liga
29/01/11,La Coruna,Sevilla,3.0,3.0,La Liga
29/01/11,Levante,Getafe,2.0,0.0,La Liga
29/01/11,Malaga,Zaragoza,1.0,2.0,La Liga
29/01/11,Mallorca,Sp Gijon,0.0,4.0,La Liga
29/01/11,Sociedad,Almeria,2.0,0.0,La Liga
30/01/11,Ath Madrid,Ath Bilbao,0.0,2.0,La Liga
30/01/11,Espanol,Villarreal,0.0,1.0,La Liga
30/01/11,Osasuna,Real Madrid,1.0,0.0,La Liga
31/01/11,Santander,Valencia,1.0,1.0,La Liga
05/02/11,Almeria,Espanol,3.0,2.0,La Liga
05/02/11,Ath Bilbao,Sp Gijon,3.0,0.0,La Liga
05/02/11,Barcelona,Ath Madrid,3.0,0.0,La Liga
05/02/11,Getafe,La Coruna,4.0,1.0,La Liga
05/02/11,Osasuna,Mallorca,1.0,1.0,La Liga
05/02/11,Villarreal,Levante,0.0,1.0,La Liga
05/02/11,Zaragoza,Santander,1.0,1.0,La Liga
06/02/11,Real Madrid,Sociedad,4.0,1.0,La Liga
06/02/11,Sevilla,Malaga,0.0,0.0,La Liga
06/02/11,Valencia,Hercules,2.0,0.0,La Liga
12/02/11,Ath Madrid,Valencia,1.0,2.0,La Liga
12/02/11,Santander,Sevilla,3.0,2.0,La Liga
12/02/11,Sp Gijon,Barcelona,1.0,1.0,La Liga
13/02/11,Espanol,Real Madrid,0.0,1.0,La Liga
13/02/11,Hercules,Zaragoza,2.0,1.0,La Liga
13/02/11,La Coruna,Villarreal,1.0,0.0,La Liga
13/02/11,Levante,Almeria,1.0,0.0,La Liga
13/02/11,Malaga,Getafe,2.0,2.0,La Liga
13/02/11,Sociedad,Osasuna,1.0,0.0,La Liga
14/02/11,Mallorca,Ath Bilbao,1.0,0.0,La Liga
19/02/11,Real Madrid,Levante,2.0,0.0,La Liga
19/02/11,Valencia,Sp Gijon,0.0,0.0,La Liga
19/02/11,Zaragoza,Ath Madrid,0.0,1.0,La Liga
20/02/11,Almeria,La Coruna,1.0,1.0,La Liga
20/02/11,Barcelona,Ath Bilbao,2.0,1.0,La Liga
20/02/11,Getafe,Santander,0.0,1.0,La Liga
20/02/11,Osasuna,Espanol,4.0,0.0,La Liga
20/02/11,Sevilla,Hercules,1.0,0.0,La Liga
20/02/11,Villarreal,Malaga,1.0,1.0,La Liga
21/02/11,Sociedad,Mallorca,1.0,0.0,La Liga
26/02/11,Ath Madrid,Sevilla,2.0,2.0,La Liga
26/02/11,Espanol,Sociedad,4.0,1.0,La Liga
26/02/11,La Coruna,Real Madrid,0.0,0.0,La Liga
26/02/11,Mallorca,Barcelona,0.0,3.0,La Liga
26/02/11,Sp Gijon,Zaragoza,0.0,0.0,La Liga
27/02/11,Ath Bilbao,Valencia,1.0,2.0,La Liga
27/02/11,Hercules,Getafe,0.0,0.0,La Liga
27/02/11,Levante,Osasuna,2.0,1.0,La Liga
27/02/11,Santander,Villarreal,2.0,2.0,La Liga
28/02/11,Malaga,Almeria,3.0,1.0,La Liga
01/03/11,Espanol,Mallorca,1.0,2.0,La Liga
01/03/11,Sevilla,Sp Gijon,3.0,0.0,La Liga
02/03/11,Getafe,Ath Madrid,1.0,1.0,La Liga
02/03/11,Osasuna,La Coruna,0.0,0.0,La Liga
02/03/11,Sociedad,Levante,1.0,1.0,La Liga
02/03/11,Valencia,Barcelona,0.0,1.0,La Liga
02/03/11,Villarreal,Hercules,1.0,0.0,La Liga
02/03/11,Zaragoza,Ath Bilbao,2.0,1.0,La Liga
03/03/11,Almeria,Santander,1.0,1.0,La Liga
03/03/11,Real Madrid,Malaga,7.0,0.0,La Liga
05/03/11,Ath Madrid,Villarreal,3.0,1.0,La Liga
05/03/11,Barcelona,Zaragoza,1.0,0.0,La Liga
05/03/11,Mallorca,Valencia,1.0,2.0,La Liga
06/03/11,Ath Bilbao,Sevilla,2.0,0.0,La Liga
06/03/11,Hercules,Almeria,1.0,2.0,La Liga
06/03/11,Levante,Espanol,1.0,0.0,La Liga
06/03/11,Malaga,Osasuna,0.0,1.0,La Liga
06/03/11,Santander,Real Madrid,1.0,3.0,La Liga
06/03/11,Sp Gijon,Getafe,2.0,0.0,La Liga
07/03/11,La Coruna,Sociedad,2.0,1.0,La Liga
12/03/11,Almeria,Ath Madrid,2.0,2.0,La Liga
12/03/11,Real Madrid,Hercules,2.0,0.0,La Liga
12/03/11,Zaragoza,Valencia,4.0,0.0,La Liga
13/03/11,Espanol,La Coruna,2.0,0.0,La Liga
13/03/11,Levante,Mallorca,1.0,1.0,La Liga
13/03/11,Osasuna,Santander,3.0,1.0,La Liga
13/03/11,Sevilla,Barcelona,1.0,1.0,La Liga
13/03/11,Sociedad,Malaga,0.0,2.0,La Liga
13/03/11,Villarreal,Sp Gijon,1.0,1.0,La Liga
14/03/11,Getafe,Ath Bilbao,2.0,2.0,La Liga
19/03/11,Ath Madrid,Real Madrid,1.0,2.0,La Liga
19/03/11,Barcelona,Getafe,2.0,1.0,La Liga
19/03/11,Mallorca,Zaragoza,1.0,0.0,La Liga
20/03/11,Ath Bilbao,Villarreal,0.0,1.0,La Liga
20/03/11,Hercules,Osasuna,0.0,4.0,La Liga
20/03/11,La Coruna,Levante,0.0,1.0,La Liga
20/03/11,Malaga,Espanol,2.0,0.0,La Liga
20/03/11,Santander,Sociedad,2.0,1.0,La Liga
20/03/11,Sp Gijon,Almeria,1.0,0.0,La Liga
20/03/11,Valencia,Sevilla,0.0,1.0,La Liga
02/04/11,Getafe,Valencia,2.0,4.0,La Liga
02/04/11,Real Madrid,Sp Gijon,0.0,1.0,La Liga
02/04/11,Villarreal,Barcelona,0.0,1.0,La Liga
03/04/11,Espanol,Santander,1.0,2.0,La Liga
03/04/11,La Coruna,Mallorca,2.0,1.0,La Liga
03/04/11,Levante,Malaga,3.0,1.0,La Liga
03/04/11,Osasuna,Ath Madrid,2.0,3.0,La Liga
03/04/11,Sevilla,Zaragoza,3.0,1.0,La Liga
03/04/11,Sociedad,Hercules,1.0,3.0,La Liga
04/04/11,Almeria,Ath Bilbao,1.0,3.0,La Liga
09/04/11,Ath Bilbao,Real Madrid,0.0,3.0,La Liga
09/04/11,Barcelona,Almeria,3.0,1.0,La Liga
09/04/11,Mallorca,Sevilla,2.0,2.0,La Liga
10/04/11,Ath Madrid,Sociedad,3.0,0.0,La Liga
10/04/11,Hercules,Espanol,0.0,0.0,La Liga
10/04/11,Malaga,La Coruna,0.0,0.0,La Liga
10/04/11,Santander,Levante,1.0,1.0,La Liga
10/04/11,Sp Gijon,Osasuna,1.0,0.0,La Liga
10/04/11,Valencia,Villarreal,5.0,0.0,La Liga
11/04/11,Zaragoza,Getafe,2.0,1.0,La Liga
16/04/11,Almeria,Valencia,0.0,3.0,La Liga
16/04/11,Getafe,Sevilla,1.0,0.0,La Liga
16/04/11,Malaga,Mallorca,3.0,0.0,La Liga
16/04/11,Real Madrid,Barcelona,1.0,1.0,La Liga
17/04/11,Espanol,Ath Madrid,2.0,2.0,La Liga
17/04/11,La Coruna,Santander,2.0,0.0,La Liga
17/04/11,Levante,Hercules,2.0,1.0,La Liga
17/04/11,Osasuna,Ath Bilbao,1.0,2.0,La Liga
17/04/11,Sociedad,Sp Gijon,2.0,1.0,La Liga
18/04/11,Villarreal,Zaragoza,1.0,0.0,La Liga
23/04/11,Ath Bilbao,Sociedad,2.0,1.0,La Liga
23/04/11,Barcelona,Osasuna,2.0,0.0,La Liga
23/04/11,Valencia,Real Madrid,3.0,6.0,La Liga
24/04/11,Ath Madrid,Levante,4.0,1.0,La Liga
24/04/11,Hercules,La Coruna,1.0,0.0,La Liga
24/04/11,Mallorca,Getafe,2.0,0.0,La Liga
24/04/11,Santander,Malaga,1.0,2.0,La Liga
24/04/11,Sevilla,Villarreal,3.0,2.0,La Liga
24/04/11,Sp Gijon,Espanol,1.0,0.0,La Liga
25/04/11,Zaragoza,Almeria,1.0,0.0,La Liga
30/04/11,La Coruna,Ath Madrid,0.0,1.0,La Liga
30/04/11,Real Madrid,Zaragoza,2.0,3.0,La Liga
30/04/11,Sociedad,Barcelona,2.0,1.0,La Liga
01/05/11,Almeria,Sevilla,0.0,1.0,La Liga
01/05/11,Levante,Sp Gijon,0.0,0.0,La Liga
01/05/11,Malaga,Hercules,3.0,1.0,La Liga
01/05/11,Osasuna,Valencia,1.0,0.0,La Liga
01/05/11,Santander,Mallorca,2.0,0.0,La Liga
01/05/11,Villarreal,Getafe,2.0,1.0,La Liga
02/05/11,Espanol,Ath Bilbao,2.0,1.0,La Liga
07/05/11,Ath Bilbao,Levante,3.0,2.0,La Liga
07/05/11,Ath Madrid,Malaga,0.0,3.0,La Liga
07/05/11,Getafe,Almeria,2.0,0.0,La Liga
07/05/11,Hercules,Santander,2.0,3.0,La Liga
07/05/11,Sevilla,Real Madrid,2.0,6.0,La Liga
07/05/11,Sp Gijon,La Coruna,2.0,2.0,La Liga
07/05/11,Valencia,Sociedad,3.0,0.0,La Liga
08/05/11,Barcelona,Espanol,2.0,0.0,La Liga
08/05/11,Mallorca,Villarreal,0.0,0.0,La Liga
08/05/11,Zaragoza,Osasuna,1.0,3.0,La Liga
10/05/11,La Coruna,Ath Bilbao,2.0,1.0,La Liga
10/05/11,Malaga,Sp Gijon,2.0,0.0,La Liga
10/05/11,Real Madrid,Getafe,4.0,0.0,La Liga
10/05/11,Santander,Ath Madrid,2.0,1.0,La Liga
11/05/11,Almeria,Villarreal,0.0,0.0,La Liga
11/05/11,Espanol,Valencia,2.0,2.0,La Liga
11/05/11,Hercules,Mallorca,2.0,2.0,La Liga
11/05/11,Levante,Barcelona,1.0,1.0,La Liga
11/05/11,Osasuna,Sevilla,3.0,2.0,La Liga
11/05/11,Sociedad,Zaragoza,2.0,1.0,La Liga
15/05/11,Almeria,Mallorca,3.0,1.0,La Liga
15/05/11,Ath Bilbao,Malaga,1.0,1.0,La Liga
15/05/11,Ath Madrid,Hercules,2.0,1.0,La Liga
15/05/11,Barcelona,La Coruna,0.0,0.0,La Liga
15/05/11,Getafe,Osasuna,2.0,0.0,La Liga
15/05/11,Sevilla,Sociedad,3.0,1.0,La Liga
15/05/11,Sp Gijon,Santander,2.0,1.0,La Liga
15/05/11,Valencia,Levante,0.0,0.0,La Liga
15/05/11,Villarreal,Real Madrid,1.0,3.0,La Liga
15/05/11,Zaragoza,Espanol,1.0,0.0,La Liga
21/05/11,Espanol,Sevilla,2.0,3.0,La Liga
21/05/11,Hercules,Sp Gijon,0.0,0.0,La Liga
21/05/11,La Coruna,Valencia,0.0,2.0,La Liga
21/05/11,Levante,Zaragoza,1.0,2.0,La Liga
21/05/11,Malaga,Barcelona,1.0,3.0,La Liga
21/05/11,Mallorca,Ath Madrid,3.0,4.0,La Liga
21/05/11,Osasuna,Villarreal,1.0,0.0,La Liga
21/05/11,Real Madrid,Almeria,8.0,1.0,La Liga
21/05/11,Santander,Ath Bilbao,1.0,2.0,La Liga
21/05/11,Sociedad,Getafe,1.0,1.0,La Liga
20/08/10,Bayern Munich,Wolfsburg,2.0,1.0,Bundesliga
21/08/10,FC Koln,Kaiserslautern,1.0,3.0,Bundesliga
21/08/10,Freiburg,St Pauli,1.0,3.0,Bundesliga
21/08/10,Hamburg,Schalke 04,2.0,1.0,Bundesliga
21/08/10,Hannover,Ein Frankfurt,2.0,1.0,Bundesliga
21/08/10,Hoffenheim,Werder Bremen,4.0,1.0,Bundesliga
21/08/10,M'gladbach,Nurnberg,1.0,1.0,Bundesliga
22/08/10,Dortmund,Leverkusen,0.0,2.0,Bundesliga
22/08/10,Mainz,Stuttgart,2.0,0.0,Bundesliga
27/08/10,Kaiserslautern,Bayern Munich,2.0,0.0,Bundesliga
28/08/10,Ein Frankfurt,Hamburg,1.0,3.0,Bundesliga
28/08/10,Nurnberg,Freiburg,1.0,2.0,Bundesliga
28/08/10,Schalke 04,Hannover,1.0,2.0,Bundesliga
28/08/10,St Pauli,Hoffenheim,0.0,1.0,Bundesliga
28/08/10,Werder Bremen,FC Koln,4.0,2.0,Bundesliga
28/08/10,Wolfsburg,Mainz,3.0,4.0,Bundesliga
29/08/10,Leverkusen,M'gladbach,3.0,6.0,Bundesliga
29/08/10,Stuttgart,Dortmund,1.0,3.0,Bundesliga
10/09/10,Hoffenheim,Schalke 04,2.0,0.0,Bundesliga
11/09/10,Bayern Munich,Werder Bremen,0.0,0.0,Bundesliga
11/09/10,Dortmund,Wolfsburg,2.0,0.0,Bundesliga
11/09/10,Freiburg,Stuttgart,2.0,1.0,Bundesliga
11/09/10,Hamburg,Nurnberg,1.0,1.0,Bundesliga
11/09/10,Hannover,Leverkusen,2.0,2.0,Bundesliga
11/09/10,M'gladbach,Ein Frankfurt,0.0,4.0,Bundesliga
12/09/10,FC Koln,St Pauli,1.0,0.0,Bundesliga
12/09/10,Mainz,Kaiserslautern,2.0,1.0,Bundesliga
17/09/10,Ein Frankfurt,Freiburg,0.0,1.0,Bundesliga
18/09/10,Bayern Munich,FC Koln,0.0,0.0,Bundesliga
18/09/10,Kaiserslautern,Hoffenheim,2.0,2.0,Bundesliga
18/09/10,Stuttgart,M'gladbach,7.0,0.0,Bundesliga
18/09/10,Werder Bremen,Mainz,0.0,2.0,Bundesliga
18/09/10,Wolfsburg,Hannover,2.0,0.0,Bundesliga
19/09/10,Leverkusen,Nurnberg,0.0,0.0,Bundesliga
19/09/10,Schalke 04,Dortmund,1.0,3.0,Bundesliga
19/09/10,St Pauli,Hamburg,1.0,1.0,Bundesliga
21/09/10,Hannover,Werder Bremen,4.0,1.0,Bundesliga
21/09/10,Hoffenheim,Bayern Munich,1.0,2.0,Bundesliga
21/09/10,Mainz,FC Koln,2.0,0.0,Bundesliga
22/09/10,Dortmund,Kaiserslautern,5.0,0.0,Bundesliga
22/09/10,Freiburg,Schalke 04,1.0,2.0,Bundesliga
22/09/10,Hamburg,Wolfsburg,1.0,3.0,Bundesliga
22/09/10,Leverkusen,Ein Frankfurt,2.0,1.0,Bundesliga
22/09/10,M'gladbach,St Pauli,1.0,2.0,Bundesliga
22/09/10,Nurnberg,Stuttgart,2.0,1.0,Bundesliga
24/09/10,FC Koln,Hoffenheim,1.0,1.0,Bundesliga
25/09/10,Bayern Munich,Mainz,1.0,2.0,Bundesliga
25/09/10,Ein Frankfurt,Nurnberg,2.0,0.0,Bundesliga
25/09/10,Schalke 04,M'gladbach,2.0,2.0,Bundesliga
25/09/10,St Pauli,Dortmund,1.0,3.0,Bundesliga
25/09/10,Stuttgart,Leverkusen,1.0,4.0,Bundesliga
25/09/10,Werder Bremen,Hamburg,3.0,2.0,Bundesliga
26/09/10,Kaiserslautern,Hannover,0.0,1.0,Bundesliga
26/09/10,Wolfsburg,Freiburg,2.0,1.0,Bundesliga
01/10/10,Hannover,St Pauli,0.0,1.0,Bundesliga
02/10/10,Freiburg,FC Koln,3.0,2.0,Bundesliga
02/10/10,Hamburg,Kaiserslautern,2.0,1.0,Bundesliga
02/10/10,Mainz,Hoffenheim,4.0,2.0,Bundesliga
02/10/10,M'gladbach,Wolfsburg,1.0,1.0,Bundesliga
02/10/10,Nurnberg,Schalke 04,2.0,1.0,Bundesliga
03/10/10,Dortmund,Bayern Munich,2.0,0.0,Bundesliga
03/10/10,Leverkusen,Werder Bremen,2.0,2.0,Bundesliga
03/10/10,Stuttgart,Ein Frankfurt,1.0,2.0,Bundesliga
15/10/10,FC Koln,Dortmund,1.0,2.0,Bundesliga
16/10/10,Bayern Munich,Hannover,3.0,0.0,Bundesliga
16/10/10,Mainz,Hamburg,0.0,1.0,Bundesliga
16/10/10,Schalke 04,Stuttgart,2.0,2.0,Bundesliga
16/10/10,St Pauli,Nurnberg,3.0,2.0,Bundesliga
16/10/10,Werder Bremen,Freiburg,2.0,1.0,Bundesliga
16/10/10,Wolfsburg,Leverkusen,2.0,3.0,Bundesliga
17/10/10,Hoffenheim,M'gladbach,3.0,2.0,Bundesliga
17/10/10,Kaiserslautern,Ein Frankfurt,0.0,3.0,Bundesliga
22/10/10,Hamburg,Bayern Munich,0.0,0.0,Bundesliga
23/10/10,Ein Frankfurt,Schalke 04,0.0,0.0,Bundesliga
23/10/10,Freiburg,Kaiserslautern,2.0,1.0,Bundesliga
23/10/10,Hannover,FC Koln,2.0,1.0,Bundesliga
23/10/10,M'gladbach,Werder Bremen,1.0,4.0,Bundesliga
23/10/10,Nurnberg,Wolfsburg,2.0,1.0,Bundesliga
24/10/10,Dortmund,Hoffenheim,1.0,1.0,Bundesliga
24/10/10,Leverkusen,Mainz,0.0,1.0,Bundesliga
24/10/10,Stuttgart,St Pauli,2.0,0.0,Bundesliga
29/10/10,Bayern Munich,Freiburg,4.0,2.0,Bundesliga
30/10/10,FC Koln,Hamburg,3.0,2.0,Bundesliga
30/10/10,Kaiserslautern,M'gladbach,3.0,0.0,Bundesliga
30/10/10,Schalke 04,Leverkusen,0.0,1.0,Bundesliga
30/10/10,St Pauli,Ein Frankfurt,1.0,3.0,Bundesliga
30/10/10,Werder Bremen,Nurnberg,2.0,3.0,Bundesliga
30/10/10,Wolfsburg,Stuttgart,2.0,0.0,Bundesliga
31/10/10,Hoffenheim,Hannover,4.0,0.0,Bundesliga
31/10/10,Mainz,Dortmund,0.0,2.0,Bundesliga
05/11/10,Schalke 04,St Pauli,3.0,0.0,Bundesliga
06/11/10,Ein Frankfurt,Wolfsburg,3.0,1.0,Bundesliga
06/11/10,Freiburg,Mainz,1.0,0.0,Bundesliga
06/11/10,Hamburg,Hoffenheim,2.0,1.0,Bundesliga
06/11/10,M'gladbach,Bayern Munich,3.0,3.0,Bundesliga
06/11/10,Nurnberg,FC Koln,3.0,1.0,Bundesliga
07/11/10,Hannover,Dortmund,0.0,4.0,Bundesliga
07/11/10,Leverkusen,Kaiserslautern,3.0,1.0,Bundesliga
07/11/10,Stuttgart,Werder Bremen,6.0,0.0,Bundesliga
12/11/10,Dortmund,Hamburg,2.0,0.0,Bundesliga
13/11/10,FC Koln,M'gladbach,0.0,4.0,Bundesliga
13/11/10,Kaiserslautern,Stuttgart,3.0,3.0,Bundesliga
13/11/10,Mainz,Hannover,0.0,1.0,Bundesliga
13/11/10,St Pauli,Leverkusen,0.0,1.0,Bundesliga
13/11/10,Werder Bremen,Ein Frankfurt,0.0,0.0,Bundesliga
13/11/10,Wolfsburg,Schalke 04,2.0,2.0,Bundesliga
14/11/10,Bayern Munich,Nurnberg,3.0,0.0,Bundesliga
14/11/10,Hoffenheim,Freiburg,0.0,1.0,Bundesliga
20/11/10,Ein Frankfurt,Hoffenheim,0.0,4.0,Bundesliga
20/11/10,Freiburg,Dortmund,1.0,2.0,Bundesliga
20/11/10,Hannover,Hamburg,3.0,2.0,Bundesliga
20/11/10,Leverkusen,Bayern Munich,1.0,1.0,Bundesliga
20/11/10,M'gladbach,Mainz,2.0,3.0,Bundesliga
20/11/10,Nurnberg,Kaiserslautern,1.0,3.0,Bundesliga
20/11/10,Schalke 04,Werder Bremen,4.0,0.0,Bundesliga
21/11/10,St Pauli,Wolfsburg,1.0,1.0,Bundesliga
21/11/10,Stuttgart,FC Koln,0.0,1.0,Bundesliga
26/11/10,Mainz,Nurnberg,3.0,0.0,Bundesliga
27/11/10,Bayern Munich,Ein Frankfurt,4.0,1.0,Bundesliga
27/11/10,Dortmund,M'gladbach,4.0,1.0,Bundesliga
27/11/10,Hamburg,Stuttgart,4.0,2.0,Bundesliga
27/11/10,Hannover,Freiburg,3.0,0.0,Bundesliga
27/11/10,Hoffenheim,Leverkusen,2.0,2.0,Bundesliga
27/11/10,Kaiserslautern,Schalke 04,5.0,0.0,Bundesliga
28/11/10,FC Koln,Wolfsburg,1.0,1.0,Bundesliga
28/11/10,Werder Bremen,St Pauli,3.0,0.0,Bundesliga
03/12/10,St Pauli,Kaiserslautern,1.0,0.0,Bundesliga
04/12/10,Ein Frankfurt,Mainz,2.0,1.0,Bundesliga
04/12/10,Freiburg,Hamburg,1.0,0.0,Bundesliga
04/12/10,M'gladbach,Hannover,1.0,2.0,Bundesliga
04/12/10,Schalke 04,Bayern Munich,2.0,0.0,Bundesliga
04/12/10,Stuttgart,Hoffenheim,1.0,1.0,Bundesliga
04/12/10,Wolfsburg,Werder Bremen,0.0,0.0,Bundesliga
05/12/10,Leverkusen,FC Koln,3.0,2.0,Bundesliga
05/12/10,Nurnberg,Dortmund,0.0,2.0,Bundesliga
10/12/10,Hannover,Stuttgart,2.0,1.0,Bundesliga
11/12/10,Bayern Munich,St Pauli,3.0,0.0,Bundesliga
11/12/10,Dortmund,Werder Bremen,2.0,0.0,Bundesliga
11/12/10,FC Koln,Ein Frankfurt,1.0,0.0,Bundesliga
